,RACEYEAR,RACENUMBER,FP3_AirTemp_mean,FP3_AirTemp_min,FP3_AirTemp_max,FP3_Humidity_mean,FP3_Humidity_min,FP3_Humidity_max,FP3_Pressure_mean,FP3_Pressure_min,FP3_Pressure_max,FP3_Rainfall_max,FP3_TrackTemp_mean,FP3_TrackTemp_min,FP3_TrackTemp_max,FP3_WindDirection_mean,FP3_WindSpeed_mean,FP3_WindSpeed_max,Driver,AvgPitStopDuration_ms,TotalPitStops,FP3_MaxStint_HARD,FP3_MaxStint_INTERMEDIATE,FP3_MaxStint_MEDIUM,FP3_MaxStint_SOFT,FP3_MaxStint_UNKNOWN,FP3_MaxStint_WET,FP3_AvgTyreLife_HARD,FP3_AvgTyreLife_INTERMEDIATE,FP3_AvgTyreLife_MEDIUM,FP3_AvgTyreLife_SOFT,FP3_AvgTyreLife_UNKNOWN,FP3_AvgTyreLife_WET,FP3_AvgSpeedOnTyre_HARD,FP3_AvgSpeedOnTyre_INTERMEDIATE,FP3_AvgSpeedOnTyre_MEDIUM,FP3_AvgSpeedOnTyre_SOFT,FP3_AvgSpeedOnTyre_UNKNOWN,FP3_AvgSpeedOnTyre_WET,FP3_FastestSpeedOnTyre_HARD,FP3_FastestSpeedOnTyre_INTERMEDIATE,FP3_FastestSpeedOnTyre_MEDIUM,FP3_FastestSpeedOnTyre_SOFT,FP3_FastestSpeedOnTyre_UNKNOWN,FP3_FastestSpeedOnTyre_WET,FP3_AvgLapTimeOnTyre_HARD,FP3_AvgLapTimeOnTyre_INTERMEDIATE,FP3_AvgLapTimeOnTyre_MEDIUM,FP3_AvgLapTimeOnTyre_SOFT,FP3_AvgLapTimeOnTyre_UNKNOWN,FP3_AvgLapTimeOnTyre_WET,FP3_FastestLapTimeOnTyre_HARD,FP3_FastestLapTimeOnTyre_INTERMEDIATE,FP3_FastestLapTimeOnTyre_MEDIUM,FP3_FastestLapTimeOnTyre_SOFT,FP3_FastestLapTimeOnTyre_UNKNOWN,FP3_FastestLapTimeOnTyre_WET,FP3_Red,FP3_SCDeployed,FP3_VSCDeployed,FP3_Yellow
559,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,NOR,315449.0,4,,,,5.0,,,,,,5.25,,,,,,311.25,,,,,,340.0,,,,,,112584.25,,,,,,102737.0,,,2,0,0,14
560,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,PER,927360.0,2,,,,3.0,,,,,,6.75,,,,,,301.5,,,,,,340.0,,,,,,120186.0,,,,,,103024.0,,,2,0,0,14
561,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,PIA,325132.25,4,,,,5.0,,,,,,4.0,,,,,,286.5,,,,,,346.0,,,,,,122212.33333333333,,,,,,102749.0,,,2,0,0,14
562,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,RIC,213344.8,5,,,,6.0,,,,,,4.375,,,,,,287.375,,,,,,342.0,,,,,,120281.375,,,,,,103870.0,,,2,0,0,14
563,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,RUS,139184.5,2,,,,3.0,,,,,,4.125,,,,,,337.375,,,,,,348.0,,,,,,117964.125,,,,,,102514.0,,,2,0,0,14
564,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,SAI,323640.6666666667,3,,,,4.0,,,,,,5.0,,,,,,271.42857142857144,,,,,,343.0,,,,,,123390.57142857143,,,,,,102968.0,,,2,0,0,14
565,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,STR,267820.2,5,,,,6.0,,,,,,4.444444444444445,,,,,,294.77777777777777,,,,,,348.0,,,,,,124562.33333333333,,,,,,103571.0,,,2,0,0,14
566,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,TSU,318107.4,5,,,,6.0,,,,,,4.0,,,,,,274.5,,,,,,345.0,,,,,,122039.66666666667,,,,,,103503.0,,,2,0,0,14
567,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,VER,619803.3333333334,3,,,,4.0,,,,,,5.142857142857143,,,,,,298.14285714285717,,,,,,339.0,,,,,,116350.57142857143,,,,,,102862.0,,,2,0,0,14
568,2024,17,26.991463414634147,26.7,27.3,39.40243902439025,35.0,44.0,1016.6475609756098,1016.3,1016.9,True,31.889024390243904,31.0,33.1,125.02439024390245,0.7658536585365854,1.7,ZHO,207976.16666666666,6,,,,7.0,,,,,,3.7142857142857144,,,,,,296.14285714285717,,,,,,339.0,,,,,,120300.57142857143,,,,,,104869.0,,,2,0,0,14
569,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,ALB,427718.0,3,,,1.0,4.0,,,,,2.0,5.0,,,,,255.0,190.66666666666666,,,,,255.0,257.0,,,,,92575.0,100251.66666666667,,,,,92575.0,90949.0,,,1,0,0,6
570,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,ALO,193729.8,5,,,5.0,6.0,,,,,7.0,5.714285714285714,,,,,253.4,206.28571428571428,,,,,254.0,257.0,,,,,102845.2,117496.28571428571,,,,,92413.0,91082.0,,,1,0,0,6
571,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,BOT,277439.25,4,,,,5.0,,,,,,5.125,,,,,,214.0,,,,,,253.0,,,,,,108721.75,,,,,,92098.0,,,1,0,0,6
572,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,COL,243866.0,4,,,,5.0,,,,,,4.4,,,,,,206.6,,,,,,256.0,,,,,,101458.6,,,,,,90989.0,,,1,0,0,6
573,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,GAS,601887.0,1,,,1.0,2.0,,,,,7.888888888888889,4.8,,,,,239.77777777777777,211.6,,,,,257.0,258.0,,,,,104491.11111111111,109735.8,,,,,93019.0,91367.0,,,1,0,0,6
574,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,HAM,236468.99999999985,3,,,4.0,3.0,,,,,5.75,4.5,,,,,202.75,256.5,,,,,255.0,258.0,,,,,103466.75,103812.75,,,,,91720.0,90864.0,,,1,0,0,6
575,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,HUL,657463.9999999998,2,,,1.0,3.0,,,,,3.6666666666666665,5.0,,,,,256.6666666666667,198.75,,,,,259.0,259.0,,,,,102337.66666666667,103731.25,,,,,92445.0,91187.0,,,1,0,0,6
576,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,LEC,244814.6666666665,3,,,2.0,4.0,,,,,6.142857142857143,3.6666666666666665,,,,,244.71428571428572,223.66666666666666,,,,,261.0,259.0,,,,,110792.14285714286,103726.66666666667,,,,,91525.0,90559.0,,,1,0,0,6
577,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,MAG,391165.9999999998,3,,,2.0,4.0,,,,,3.5,5.0,,,,,258.0,186.5,,,,,259.0,257.0,,,,,92517.0,107285.0,,,,,92254.0,91265.0,,,1,0,0,6
578,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,NOR,354064.6666666667,3,,,4.0,3.0,,,,,5.25,3.5,,,,,205.5,255.0,,,,,257.0,261.0,,,,,101342.5,89868.0,,,,,91648.0,89646.0,,,1,0,0,6
579,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,OCO,415999.00000000023,2,,,1.0,3.0,,,,,7.125,5.0,,,,,239.75,197.75,,,,,256.0,258.0,,,,,105163.0,112390.5,,,,,93298.0,91559.0,,,1,0,0,6
580,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,PER,691140.5,2,,,2.0,3.0,,,,,4.333333333333333,3.6666666666666665,,,,,256.0,255.0,,,,,258.0,258.0,,,,,92904.0,104501.33333333333,,,,,92180.0,91440.0,,,1,0,0,6
581,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,PIA,403894.0,3,,,4.0,3.0,,,,,5.25,3.5,,,,,202.25,260.0,,,,,256.0,260.0,,,,,101154.25,90620.0,,,,,92179.0,90431.0,,,1,0,0,6
582,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,RIC,362447.0,2,,,1.0,3.0,,,,,4.8,4.5,,,,,230.2,200.5,,,,,257.0,256.0,,,,,112112.6,111024.0,,,,,92004.0,91561.0,,,1,0,0,6
583,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,RUS,327648.0,2,,,3.0,2.0,,,,,6.6,4.333333333333333,,,,,208.0,257.3333333333333,,,,,258.0,259.0,,,,,103747.0,124991.0,,,,,91816.0,90125.0,,,1,0,0,6
584,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,SAI,260891.33333333334,3,,,2.0,4.0,,,,,7.0,3.5,,,,,242.85714285714286,258.5,,,,,259.0,260.0,,,,,103255.71428571429,91084.0,,,,,91623.0,90807.0,,,1,0,0,6
585,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,STR,160513.6,5,,,5.0,6.0,,,,,7.4,6.166666666666667,,,,,251.6,210.0,,,,,253.0,255.0,,,,,100766.2,116967.5,,,,,92722.0,91719.0,,,1,0,0,6
586,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,TSU,548488.0,2,,,1.0,3.0,,,,,5.2,4.333333333333333,,,,,253.0,190.0,,,,,254.0,256.0,,,,,112185.8,110310.66666666667,,,,,92555.0,91114.0,,,1,0,0,6
587,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,VER,346561.6666666667,3,,,2.0,4.0,,,,,4.75,4.666666666666667,,,,,259.75,188.33333333333334,,,,,261.0,259.0,,,,,102106.5,100174.0,,,,,91630.0,90540.0,,,1,0,0,6
588,2024,18,30.06219512195122,29.9,30.2,75.13414634146342,74.0,77.0,1006.7951219512195,1006.6,1007.0,False,37.06707317073171,34.9,38.6,199.15853658536585,0.4817073170731707,1.5,ZHO,152717.4,5,,,,6.0,,,,,,4.857142857142857,,,,,,222.28571428571428,,,,,,255.0,,,,,,105688.28571428571,,,,,,92652.0,,,1,0,0,6
589,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,ALB,199468.0,4,,,5.0,3.0,,,,,6.444444444444445,3.5,,,,,221.55555555555554,251.0,,,,,251.0,251.0,,,,,103948.55555555556,77708.0,,,,,78651.0,77511.0,,,0,1,0,2
590,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,ALO,286565.4,5,,,,6.0,,,,,,7.6923076923076925,,,,,,237.23076923076923,,,,,,252.0,,,,,,89482.15384615384,,,,,,77798.0,,,0,1,0,2
591,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,BOT,215775.7142857143,7,,,3.0,8.0,,,,,6.5,5.25,,,,,248.9,213.25,,,,,253.0,251.0,,,,,85596.0,98168.25,,,,,78859.0,77639.0,,,0,1,0,2
592,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,COL,272094.0,4,,,5.0,3.0,,,,,6.0,3.5,,,,,213.5,249.5,,,,,251.0,250.0,,,,,101135.875,77809.5,,,,,78455.0,77712.0,,,0,1,0,2
593,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,GAS,580623.0,3,,,2.0,4.0,,,,,6.888888888888889,4.25,,,,,238.22222222222223,224.0,,,,,251.0,253.0,,,,,93735.77777777778,98914.25,,,,,78641.0,78454.0,,,0,1,0,2
594,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,HAM,369678.5,4,,,,5.0,,,,,,6.181818181818182,,,,,,232.1818181818182,,,,,,254.0,,,,,,90389.63636363637,,,,,,77060.0,,,0,1,0,2
595,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,HUL,566432.5000000001,2,,,2.0,3.0,,,,,7.25,4.5,,,,,245.75,195.0,,,,,254.0,253.0,,,,,82476.625,99120.33333333333,,,,,78245.0,77819.0,,,0,1,0,2
596,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,LAW,113239.0,5,,,2.0,6.0,,,,,6.888888888888889,4.8,,,,,235.33333333333334,191.0,,,,,250.0,252.0,,,,,98702.0,103476.8,,,,,78772.0,77494.0,,,0,1,0,2
597,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,LEC,164912.4,5,,,,6.0,,,,,,6.466666666666667,,,,,,233.8,,,,,,255.0,,,,,,99442.93333333333,,,,,,77232.0,,,0,1,0,2
598,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,MAG,459246.0,2,,,1.0,3.0,,,,,5.5,4.5,,,,,242.625,198.66666666666666,,,,,253.0,254.0,,,,,90706.875,99550.33333333333,,,,,78175.0,77474.0,,,0,1,0,2
599,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,NOR,392200.0,3,,,,4.0,,,,,,4.818181818181818,,,,,,217.0,,,,,,252.0,,,,,,100433.36363636363,,,,,,76551.0,,,0,1,0,2
600,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,OCO,773066.5,2,,,2.0,3.0,,,,,6.25,4.0,,,,,249.125,202.0,,,,,251.0,253.0,,,,,95438.25,100826.4,,,,,79326.0,78324.0,,,0,1,0,2
601,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,PER,281259.3333333332,3,,,,4.0,,,,,,5.083333333333333,,,,,,206.66666666666666,,,,,,251.0,,,,,,97044.0,,,,,,77787.0,,,0,1,0,2
602,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,PIA,418503.3333333335,3,,,,4.0,,,,,,4.9,,,,,,219.5,,,,,,254.0,,,,,,91527.0,,,,,,76492.0,,,0,1,0,2
603,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,RUS,194100.83333333326,6,,,,7.0,,,,,,7.882352941176471,,,,,,225.47058823529412,,,,,,254.0,,,,,,93457.17647058824,,,,,,77341.0,,,0,1,0,2
604,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,SAI,182833.2,5,,,,6.0,,,,,,5.75,,,,,,218.91666666666666,,,,,,255.0,,,,,,100465.33333333333,,,,,,76832.0,,,0,1,0,2
605,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,STR,268499.8,5,,,,6.0,,,,,,7.0588235294117645,,,,,,240.1764705882353,,,,,,252.0,,,,,,91031.94117647059,,,,,,77900.0,,,0,1,0,2
606,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,TSU,188964.6,5,,,6.0,5.0,,,,,7.285714285714286,4.25,,,,,219.57142857142858,245.5,,,,,251.0,251.0,,,,,103682.0,98961.0,,,,,77834.0,77302.0,,,0,1,0,2
607,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,VER,346734.2499999999,4,,,,5.0,,,,,,8.235294117647058,,,,,,232.1764705882353,,,,,,253.0,,,,,,90120.17647058824,,,,,,77003.0,,,0,1,0,2
608,2024,20,18.249397590361447,16.9,19.7,53.855421686746986,50.0,59.0,787.2807228915663,786.6,787.9,False,32.757831325301204,29.0,38.0,265.90361445783134,1.5783132530120483,3.8,ZHO,306633.0,6,,,7.0,6.0,,,,,4.6,4.0,,,,,210.8,251.0,,,,,249.0,251.0,,,,,102384.2,78540.5,,,,,79647.0,78428.0,,,0,1,0,2
609,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,ALB,277073.99999999977,2,,,,3.0,,,,,,4.666666666666667,,,,,,287.44444444444446,,,,,,324.0,,,,,,109274.0,,,,,,94407.0,,,1,0,0,3
610,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,ALO,404341.9999999999,5,,,,6.0,,,,,,4.428571428571429,,,,,,281.0,,,,,,322.0,,,,,,107830.28571428571,,,,,,95938.0,,,1,0,0,3
611,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,BOT,315704.9999999998,3,,,,4.0,,,,,,4.428571428571429,,,,,,277.42857142857144,,,,,,321.0,,,,,,106720.42857142857,,,,,,96412.0,,,1,0,0,3
612,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,COL,290952.0,2,,,,3.0,,,,,,4.222222222222222,,,,,,289.44444444444446,,,,,,321.0,,,,,,108991.88888888889,,,,,,94723.0,,,1,0,0,3
613,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,GAS,268822.5,2,,,,3.0,,,,,,4.666666666666667,,,,,,288.0,,,,,,320.0,,,,,,113451.0,,,,,,94905.0,,,1,0,0,3
614,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,HAM,451431.25,4,,,,4.0,,,,,,4.166666666666667,,,,,,302.5,,,,,,322.0,,,,,,103236.66666666667,,,,,,94341.0,,,1,0,0,3
615,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,HUL,312122.0,1,,,,4.0,,,,,,4.875,,,,,,291.375,,,,,,327.0,,,,,,108533.75,,,,,,94908.0,,,1,0,0,3
616,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,LAW,386884.25,4,,,,5.0,,,,,,5.1,,,,,,289.7,,,,,,319.0,,,,,,110501.2,,,,,,96544.0,,,1,0,0,3
617,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,LEC,261503.66666666666,3,,,,4.0,,,,,,5.25,,,,,,289.75,,,,,,326.0,,,,,,108395.625,,,,,,94941.0,,,1,0,0,3
618,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,MAG,302512.3333333335,3,,,,4.0,,,,,,3.5,,,,,,276.6666666666667,,,,,,322.0,,,,,,109459.16666666667,,,,,,94883.0,,,1,0,0,3
619,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,NOR,160859.5,2,,,,4.0,,,,,,7.875,,,,,,280.125,,,,,,323.0,,,,,,109551.25,,,,,,94008.0,,,1,0,0,3
620,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,OCO,314148.49999999977,2,,,,3.0,,,,,,4.875,,,,,,288.5,,,,,,322.0,,,,,,114214.625,,,,,,95460.0,,,1,0,0,3
621,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,PER,600232.5,2,,,2.0,3.0,,,,,8.3,3.0,,,,,314.8,319.3333333333333,,,,,317.0,321.0,,,,,101918.3,111973.0,,,,,100424.0,95061.0,,,1,0,0,3
622,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,PIA,532268.0,2,,,,3.0,,,,,,3.875,,,,,,291.375,,,,,,326.0,,,,,,111114.375,,,,,,93785.0,,,1,0,0,3
623,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,RUS,369887.0,4,,,,5.0,,,,,,4.333333333333333,,,,,,286.3333333333333,,,,,,322.0,,,,,,110207.22222222222,,,,,,93570.0,,,1,0,0,3
624,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,SAI,193681.6666666665,3,,,,4.0,,,,,,5.0,,,,,,280.0,,,,,,329.0,,,,,,111149.44444444444,,,,,,93918.0,,,1,0,0,3
625,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,STR,408911.5,4,,,,4.0,,,,,,4.5,,,,,,318.3333333333333,,,,,,322.0,,,,,,107710.83333333333,,,,,,96950.0,,,1,0,0,3
626,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,TSU,315978.50000000006,4,,,,5.0,,,,,,5.8,,,,,,286.9,,,,,,318.0,,,,,,112787.5,,,,,,96215.0,,,1,0,0,3
627,2024,22,14.853658536585366,14.2,15.3,18.573170731707318,17.0,20.0,942.1670731707317,942.0,942.4,False,16.830487804878047,16.1,17.7,178.41463414634146,0.6524390243902439,1.5,VER,512634.0,2,,,1.0,3.0,,,,,5.5,3.6666666666666665,,,,,315.875,215.66666666666666,,,,,319.0,322.0,,,,,103052.875,114302.66666666667,,,,,100588.0,94137.0,,,1,0,0,3
