,DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamId,CountryCode,Position,ClassifiedPosition,GridPosition,Time,Status,Points,RACEYEAR,RACENUMBER,WinnerTime,WinnerDriver,Racepace,IsWinnerFlag,RACE_AirTemp_mean,RACE_AirTemp_min,RACE_AirTemp_max,RACE_Humidity_mean,RACE_Humidity_min,RACE_Humidity_max,RACE_Pressure_mean,RACE_Pressure_min,RACE_Pressure_max,RACE_Rainfall_max,RACE_TrackTemp_mean,RACE_TrackTemp_min,RACE_TrackTemp_max,RACE_WindDirection_mean,RACE_WindSpeed_mean,RACE_WindSpeed_max,RACE_SESSIONTYPE_first,Driver_x,AvgPitStopDuration_ms,TotalPitStops,Driver_y,RACE_AvgTyreLife_HARD,RACE_AvgTyreLife_INTERMEDIATE,RACE_AvgTyreLife_MEDIUM,RACE_AvgTyreLife_SOFT,RACE_AvgTyreLife_UNKNOWN,RACE_AvgTyreLife_WET,RACE_AvgSpeedOnTyre_HARD,RACE_AvgSpeedOnTyre_INTERMEDIATE,RACE_AvgSpeedOnTyre_MEDIUM,RACE_AvgSpeedOnTyre_SOFT,RACE_AvgSpeedOnTyre_UNKNOWN,RACE_AvgSpeedOnTyre_WET,RACE_AvgLapTimeOnTyre_HARD,RACE_AvgLapTimeOnTyre_INTERMEDIATE,RACE_AvgLapTimeOnTyre_MEDIUM,RACE_AvgLapTimeOnTyre_SOFT,RACE_AvgLapTimeOnTyre_UNKNOWN,RACE_AvgLapTimeOnTyre_WET,RACE_Red,RACE_SCDeployed,RACE_VSCDeployed,RACE_Yellow,fast,medium,slow,TotalCorners
720,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,2.0,2,2.0,22896.0,Finished,18.0,2024,15,5445519.0,norris,0.0042045579126617685,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,VER,20749.0,1.0,VER,23.0,,14.0,,,,297.6222222222222,,295.84615384615387,,,,75.54273333333335,,76.62933333333334,,,,0,0,0,1,5.0,4.0,5.0,14.0
721,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,3.0,3,6.0,25439.0,Finished,15.0,2024,15,5445519.0,norris,0.004671547376843235,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,LEC,20821.0,1.0,LEC,24.5,,12.5,,,,303.6041666666667,,317.30434782608694,,,,75.50341666666667,,76.94975,,,,0,0,0,1,5.0,4.0,5.0,14.0
722,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,4.0,4,3.0,27337.0,Finished,12.0,2024,15,5445519.0,norris,0.005020090830644425,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,PIA,21079.0,1.0,PIA,20.0,,17.0,,,,309.02564102564105,,304.375,,,,75.40256410256411,,76.732,,,,0,0,0,1,5.0,4.0,5.0,14.0
723,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,5.0,5,10.0,32137.0,Finished,10.0,2024,15,5445519.0,norris,0.005901549512544167,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,SAI,20686.0,1.0,SAI,21.5,,15.5,,,,307.5238095238095,,307.37931034482756,,,,75.39030952380952,,77.04209999999999,,,,0,0,0,1,5.0,4.0,5.0,14.0
724,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,6.0,6,5.0,39542.0,Finished,8.0,2024,15,5445519.0,norris,0.007261383166599914,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,PER,22992.0,1.0,PER,22.0,,15.0,,,,304.86046511627904,,307.5,,,,75.6283488372093,,77.00144827586206,,,,0,0,0,1,5.0,4.0,5.0,14.0
725,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,7.0,7,4.0,44617.0,Finished,6.0,2024,15,5445519.0,norris,0.008193342085483496,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,RUS,21355.5,2.0,RUS,15.0,,13.0,12.5,,,305.60714285714283,,302.5833333333333,306.8333333333333,,,76.24962068965516,,76.85887999999998,75.4125,,,0,0,0,1,5.0,4.0,5.0,14.0
726,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,8.0,8,14.0,49599.0,Finished,4.0,2024,15,5445519.0,norris,0.00910822274240527,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,HAM,21118.5,2.0,HAM,13.0,,,12.25531914893617,,,306.4166666666667,,,309.10869565217394,,,76.16708,,,76.403,,,0,0,0,1,5.0,4.0,5.0,14.0
727,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,9.0,9,9.0,8604.0,Lapped,2.0,2024,15,5445519.0,norris,0.0015800146873052871,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,GAS,22581.0,1.0,GAS,20.0,,16.5,,,,302.8205128205128,,301.64516129032256,,,,76.22876923076923,,77.53753125,,,,0,0,0,1,5.0,4.0,5.0,14.0
728,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,10.0,10,7.0,13533.0,Lapped,1.0,2024,15,5445519.0,norris,0.0024851625712810845,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,ALO,21279.0,1.0,ALO,20.5,,16.0,,,,302.875,,303.6666666666667,,,,76.24555000000001,,77.71709677419356,,,,0,0,0,1,5.0,4.0,5.0,14.0
729,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,11.0,11,12.0,19214.0,Lapped,0.0,2024,15,5445519.0,norris,0.003528405648754508,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,HUL,21731.0,1.0,HUL,29.0,,7.5,,,,304.8070175438597,,320.0,,,,76.646649122807,,78.27671428571429,,,,0,0,0,1,5.0,4.0,5.0,14.0
730,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,12.0,12,13.0,21067.0,Lapped,0.0,2024,15,5445519.0,norris,0.0038686854274128874,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,RIC,20706.0,1.0,RIC,21.5,,15.0,,,,304.4761904761905,,305.0357142857143,,,,76.30842857142856,,77.9873103448276,,,,0,0,0,1,5.0,4.0,5.0,14.0
731,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,13.0,13,8.0,25712.0,Lapped,0.0,2024,15,5445519.0,norris,0.004721680339376284,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,STR,21642.0,1.0,STR,21.0,,15.5,,,,305.2439024390244,,306.2068965517241,,,,76.36556097560975,,77.84143333333331,,,,0,0,0,1,5.0,4.0,5.0,14.0
732,23,A ALBON,ALB,albon,Williams,williams,THA,14.0,14,19.0,40711.0,Lapped,0.0,2024,15,5445519.0,norris,0.007476055083087581,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,ALB,21115.5,2.0,ALB,21.5,,7.9655172413793105,,,,301.609756097561,,314.14285714285717,,,,77.24371428571429,,77.31013793103449,,,,0,0,0,1,5.0,4.0,5.0,14.0
733,31,E OCON,OCO,ocon,Alpine,alpine,FRA,15.0,15,15.0,46878.0,Lapped,0.0,2024,15,5445519.0,norris,0.008608545852103354,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,OCO,21033.0,1.0,OCO,21.0,,15.5,,,,304.219512195122,,309.1034482758621,,,,76.71521951219512,,78.23576666666665,,,,0,0,0,1,5.0,4.0,5.0,14.0
734,2,L SARGEANT,SAR,sargeant,Williams,williams,USA,16.0,16,18.0,64539.0,Lapped,0.0,2024,15,5445519.0,norris,0.011851762889818216,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,SAR,22098.0,1.0,SAR,25.0,,11.5,,,,307.42857142857144,,308.1904761904762,,,,77.13612244897959,,78.654,,,,0,0,0,1,5.0,4.0,5.0,14.0
735,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,17.0,17,11.0,65146.0,Lapped,0.0,2024,15,5445519.0,norris,0.011963230685633455,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,TSU,21054.0,2.0,TSU,20.0,,9.5,7.5,,,315.02564102564105,,303.0,309.15384615384613,,,77.18597435897433,,77.97944444444445,78.34157142857143,,,0,0,0,1,5.0,4.0,5.0,14.0
736,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,18.0,18,20.0,65707.0,Lapped,0.0,2024,15,5445519.0,norris,0.012066251169080486,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,MAG,21391.0,1.0,MAG,20.5,,16.0,,,,305.94871794871796,,320.4193548387097,,,,78.010775,,77.12241935483873,,,,0,0,0,1,5.0,4.0,5.0,14.0
737,77,V BOTTAS,BOT,bottas,Kick Sauber,sauber,FIN,19.0,19,16.0,3248.0,Lapped,0.0,2024,15,5445519.0,norris,0.000596453708085492,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,BOT,20947.5,2.0,BOT,14.5,,14.0,8.0,,,296.77777777777777,,297.22222222222223,300.57142857142856,,,77.93271428571428,,77.28762962962963,78.659,,,0,0,0,1,5.0,4.0,5.0,14.0
738,24,G ZHOU,ZHO,zhou,Kick Sauber,sauber,CHN,20.0,20,17.0,36019.0,Lapped,0.0,2024,15,5445519.0,norris,0.006614429221530584,0,19.00588235294118,18.2,19.7,60.96078431372549,55.0,67.0,1019.981045751634,1019.8,1020.1,False,30.80588235294118,27.5,32.4,218.0718954248366,4.568627450980392,6.2,R,ZHO,21598.0,2.0,ZHO,17.0,,9.5,10.0,,,293.5,,299.7647058823529,299.57894736842104,,,78.30663636363637,,79.04905555555555,77.60715789473684,,,0,0,0,1,5.0,4.0,5.0,14.0
739,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,1.0,1,4.0,4480727.0,Finished,25.0,2024,16,4480727.0,leclerc,1.0,1,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,LEC,24419.0,1.0,LEC,19.5,,8.0,,,,314.60526315789474,,311.5,,,,84.1845,,85.44773333333333,,,,0,0,0,0,5.0,0.0,6.0,11.0
740,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,2.0,2,2.0,2664.0,Finished,18.0,2024,16,4480727.0,leclerc,0.0005945463760679907,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,PIA,24270.0,2.0,PIA,10.08108108108108,,8.5,,,,313.8888888888889,,308.8666666666667,,,,84.32905405405404,,85.201,,,,0,0,0,0,5.0,0.0,6.0,11.0
741,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,3.0,3,1.0,6153.0,Finished,16.0,2024,16,4480727.0,leclerc,0.0013732146591390192,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,NOR,24518.0,2.0,NOR,10.307692307692308,,7.5,,,,314.94736842105266,,311.9230769230769,,,,84.37415384615385,,85.44914285714285,,,,0,0,0,0,5.0,0.0,6.0,11.0
742,55,C SAINZ,SAI,sainz,Ferrari,ferrari,ESP,4.0,4,5.0,15621.0,Finished,12.0,2024,16,4480727.0,leclerc,0.003486264617326608,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,SAI,24316.0,1.0,SAI,17.5,,10.0,,,,313.5,,311.44444444444446,,,,84.3865,,85.64247368421051,,,,0,0,0,0,5.0,0.0,6.0,11.0
743,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,5.0,5,6.0,22820.0,Finished,10.0,2024,16,4480727.0,leclerc,0.0050929235367385695,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,HAM,24471.5,2.0,HAM,10.236842105263158,,8.0,,,,314.1081081081081,,309.85714285714283,,,,84.61544736842106,,85.87733333333333,,,,0,0,0,0,5.0,0.0,6.0,11.0
744,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,6.0,6,7.0,37932.0,Finished,8.0,2024,16,4480727.0,leclerc,0.00846559051689603,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,VER,26018.5,2.0,VER,10.804878048780488,,6.5,,,,312.46153846153845,,314.3333333333333,,,,85.46368292682926,,84.554,,,,0,0,0,0,5.0,0.0,6.0,11.0
745,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,7.0,7,3.0,39715.0,Finished,6.0,2024,16,4480727.0,leclerc,0.008863517014091686,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,RUS,29518.0,2.0,RUS,11.023809523809524,,6.0,,,,315.0487804878049,,309.7,,,,84.97059523809523,,86.5160909090909,,,,0,0,0,0,5.0,0.0,6.0,11.0
746,11,S PEREZ,PER,perez,Red Bull Racing,red_bull,MEX,8.0,8,8.0,54148.0,Finished,4.0,2024,16,4480727.0,leclerc,0.01208464608533392,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,PER,24305.5,2.0,PER,10.114285714285714,,9.5,,,,311.75757575757575,,314.22222222222223,,,,85.92925714285714,,84.85283333333332,,,,0,0,0,0,5.0,0.0,6.0,11.0
747,23,A ALBON,ALB,albon,Williams,williams,THA,9.0,9,9.0,67456.0,Finished,2.0,2024,16,4480727.0,leclerc,0.015054699828844739,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,ALB,24800.0,1.0,ALB,18.5,,9.0,,,,311.8333333333333,,308.9375,,,,85.3848611111111,,86.72517647058822,,,,0,0,0,0,5.0,0.0,6.0,11.0
748,20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,haas,DEN,10.0,10,13.0,68302.0,Finished,1.0,2024,16,4480727.0,leclerc,0.015243508475298763,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,MAG,25669.0,1.0,MAG,20.0,,7.5,,,,312.61538461538464,,310.0,,,,85.15651282051283,,86.99464285714285,,,,0,0,0,0,5.0,0.0,6.0,11.0
749,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,11.0,11,11.0,68495.0,Finished,0.0,2024,16,4480727.0,leclerc,0.015286581842634019,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,ALO,24718.0,2.0,ALO,12.341463414634147,,7.5,,,,312.375,,309.72727272727275,,,,85.50446341463416,,86.96158333333334,,,,0,0,0,0,5.0,0.0,6.0,11.0
750,43,F COLAPINTO,COL,colapinto,Williams,williams,ARG,12.0,12,18.0,81308.0,Finished,0.0,2024,16,4480727.0,leclerc,0.018146162441943014,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,COL,25187.0,1.0,COL,19.0,,8.5,,,,313.1621621621622,,311.06666666666666,,,,85.4555945945946,,87.51112499999999,,,,0,0,0,0,5.0,0.0,6.0,11.0
751,3,D RICCIARDO,RIC,ricciardo,RB,rb,AUS,13.0,13,12.0,93452.0,Finished,0.0,2024,16,4480727.0,leclerc,0.02085643691302773,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,RIC,30393.0,1.0,RIC,22.5,,6.0,,,,310.9047619047619,,310.7,,,,85.66852380952382,,87.37281818181818,,,,0,0,0,0,5.0,0.0,6.0,11.0
752,31,E OCON,OCO,ocon,Alpine,alpine,FRA,14.0,14,15.0,12659.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.0028252111766684292,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,OCO,24194.0,1.0,OCO,16.0,,11.0,,,,311.06666666666666,,313.0,,,,86.76748387096774,,85.88542857142858,,,,0,0,0,0,5.0,0.0,6.0,11.0
753,10,P GASLY,GAS,gasly,Alpine,alpine,FRA,15.0,15,14.0,18344.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.0040939784994711795,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,GAS,24300.5,2.0,GAS,11.023809523809524,,5.5,,,,312.3658536585366,,310.0,,,,86.21857142857144,,87.78909999999999,,,,0,0,0,0,5.0,0.0,6.0,11.0
754,77,V BOTTAS,BOT,bottas,Kick Sauber,sauber,FIN,16.0,16,19.0,27211.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.006072898438132919,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,BOT,24475.0,1.0,BOT,18.0,,11.0,,,,309.78125,,312.7894736842105,,,,87.094,,85.99136842105263,,,,0,0,0,0,5.0,0.0,6.0,11.0
755,27,N HULKENBERG,HUL,hulkenberg,Haas F1 Team,haas,GER,17.0,17,10.0,30870.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.006889506992950028,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,HUL,37704.5,2.0,HUL,12.51063829787234,,3.0,,,,312.8695652173913,,316.5,,,,86.46514893617021,,89.547,,,,0,0,0,0,5.0,0.0,6.0,11.0
756,24,G ZHOU,ZHO,zhou,Kick Sauber,sauber,CHN,18.0,18,20.0,40055.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.008939397557583847,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,ZHO,27245.0,1.0,ZHO,20.0,,9.0,,,,311.72972972972974,,311.35714285714283,,,,86.56472972972975,,87.85913333333333,,,,0,0,0,0,5.0,0.0,6.0,11.0
757,18,L STROLL,STR,stroll,Aston Martin,aston_martin,CAN,19.0,19,17.0,43508.0,Lapped,0.0,2024,16,4480727.0,leclerc,0.00971003143016747,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,STR,24862.333333333332,3.0,STR,11.0,,8.5,1.5,,,311.3235294117647,,314.0769230769231,314.5,,,86.82594444444445,,86.09207142857143,96.606,,,0,0,0,0,5.0,0.0,6.0,11.0
758,22,Y TSUNODA,TSU,tsunoda,RB,rb,JPN,20.0,R,16.0,,Retired,0.0,2024,16,4480727.0,leclerc,,0,33.1015037593985,32.2,34.1,32.285714285714285,30.0,38.0,993.2285714285714,992.7,993.9,False,49.31127819548872,43.5,54.6,200.62406015037595,1.518796992481203,3.2,R,,,,TSU,5.0,,,,,,310.5,,,,,,90.95271428571426,,,,,,0,0,0,0,5.0,0.0,6.0,11.0
759,81,O PIASTRI,PIA,piastri,McLaren,mclaren,AUS,1.0,1,2.0,5578007.0,Finished,25.0,2024,17,5578007.0,piastri,1.0,1,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,PIA,20176.0,1.0,PIA,18.5,,8.0,,,,318.0833333333333,,320.92857142857144,,,,108.15077142857143,,109.29306666666668,,,,0,0,1,10,9.0,4.0,7.0,20.0
760,16,C LECLERC,LEC,leclerc,Ferrari,ferrari,MON,2.0,2,1.0,10910.0,Finished,18.0,2024,17,5578007.0,piastri,0.0019558957168752207,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,LEC,20867.0,1.0,LEC,18.0,,8.5,,,,321.2,,312.6,,,,108.53158823529414,,108.988625,,,,0,0,1,10,9.0,4.0,7.0,20.0
761,63,G RUSSELL,RUS,russell,Mercedes,mercedes,GBR,3.0,3,5.0,31328.0,Finished,15.0,2024,17,5578007.0,piastri,0.005616342898099626,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,RUS,20085.0,1.0,RUS,20.0,,6.5,,,,326.12820512820514,,328.6363636363636,,,,108.70913157894738,,110.45400000000001,,,,0,0,1,10,9.0,4.0,7.0,20.0
762,4,L NORRIS,NOR,norris,McLaren,mclaren,GBR,4.0,4,15.0,36143.0,Finished,13.0,2024,17,5578007.0,piastri,0.006479554435840615,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,NOR,19535.0,1.0,NOR,19.0,,7.5,,,,326.5,,306.42857142857144,,,,109.5075945945946,,108.47615384615384,,,,0,0,1,10,9.0,4.0,7.0,20.0
763,1,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,red_bull,NED,5.0,5,6.0,77098.0,Finished,10.0,2024,17,5578007.0,piastri,0.013821782582918952,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,VER,20856.0,2.0,VER,19.0,,6.5,4.5,,,332.1666666666667,,318.45454545454544,194.5,,,108.72162162162162,,110.116,,,,0,0,1,10,9.0,4.0,7.0,20.0
764,14,F ALONSO,ALO,alonso,Aston Martin,aston_martin,ESP,6.0,6,7.0,85468.0,Finished,8.0,2024,17,5578007.0,piastri,0.015322318527029456,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,ALO,20117.0,1.0,ALO,21.5,,7.0,,,,321.95,,326.3,,,,110.0704358974359,,110.76836363636363,,,,0,0,1,10,9.0,4.0,7.0,20.0
765,23,A ALBON,ALB,albon,Williams,williams,THA,7.0,7,9.0,87396.0,Finished,6.0,2024,17,5578007.0,piastri,0.01566796169312803,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,ALB,20333.0,1.0,ALB,16.0,,10.5,,,,321.76666666666665,,321.2,,,,109.85461290322579,,110.90684210526315,,,,0,0,1,10,9.0,4.0,7.0,20.0
766,43,F COLAPINTO,COL,colapinto,Williams,williams,ARG,8.0,8,8.0,89541.0,Finished,4.0,2024,17,5578007.0,piastri,0.0160525076429628,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,COL,20495.0,1.0,COL,21.0,,5.5,,,,321.5609756097561,,323.8888888888889,,,,110.10207499999999,,111.0454,,,,0,0,1,10,9.0,4.0,7.0,20.0
767,44,L HAMILTON,HAM,hamilton,Mercedes,mercedes,GBR,9.0,9,19.0,92401.0,Finished,2.0,2024,17,5578007.0,piastri,0.016565235576075827,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,HAM,21302.0,1.0,HAM,20.0,,6.5,,,,330.3333333333333,,337.1818181818182,,,,109.78568421052631,,112.06458333333335,,,,0,0,1,10,9.0,4.0,7.0,20.0
768,50,O BEARMAN,BEA,bearman,Haas F1 Team,haas,GBR,10.0,10,10.0,93127.0,Finished,1.0,2024,17,5578007.0,piastri,0.016695389589866057,0,26.70592105263158,25.7,28.2,38.01973684210526,32.0,43.0,1017.6401315789475,1017.4,1017.8,False,44.34934210526316,39.3,47.9,123.55263157894737,1.5513157894736842,4.0,R,BEA,21099.0,1.0,BEA,19.0,,7.5,,,,320.7567567567568,,323.3076923076923,,,,109.93263888888889,,111.45071428571427,,,,0,0,1,10,9.0,4.0,7.0,20.0
